"answered","income","female","age","job","num_dependents","rent","own_res","new_car","chk_acct","sav_acct","num_accts","mobile","product"
1,33980,0,39,1,1,0,1,1,0,0,3,0,4
0,4330,0,24,2,2,1,0,0,1,3,1,0,0
1,21340,0,48,2,1,0,1,1,3,0,2,0,4
1,27430,0,29,2,1,0,1,0,3,0,4,0,2
0,21490,1,29,2,1,0,0,0,0,0,2,0,0
0,6740,0,20,2,1,0,1,0,0,1,3,0,0
1,21080,0,29,2,1,1,0,0,3,0,3,0,2
0,67610,0,68,2,1,1,0,1,3,4,2,0,0
0,51290,0,74,3,2,0,0,0,1,0,4,1,0
1,19840,0,47,2,1,0,0,0,3,0,2,0,4
1,19340,0,26,2,1,0,1,0,3,0,4,0,2
0,109740,0,26,3,1,0,1,0,3,0,0,0,0
1,7270,0,46,2,1,0,0,0,3,2,4,0,4
1,38120,0,23,2,1,0,1,0,3,1,1,1,4
0,9000,0,23,2,1,0,1,1,0,4,2,0,0
1,77580,0,29,2,1,1,0,0,1,3,4,1,4
1,14780,0,44,2,2,0,1,0,0,0,4,0,4
0,64160,0,59,2,1,1,0,0,1,0,4,0,0
0,21000,0,37,2,1,0,1,0,2,0,2,0,0
1,77580,0,29,2,1,1,0,0,1,3,4,1,4
1,38500,0,27,2,1,0,1,0,3,0,3,1,1
0,22350,0,33,2,1,1,0,1,0,0,2,0,0
0,41100,0,23,2,2,1,0,0,0,0,4,0,0
1,13130,0,20,2,1,0,1,0,3,0,4,0,4
1,36500,0,22,2,1,1,0,0,0,0,1,0,4
0,23020,1,31,2,1,1,0,0,0,0,2,0,0
0,21000,0,37,2,1,0,1,0,2,0,2,0,0
1,95660,0,31,2,1,0,1,0,3,0,2,0,2
0,32340,0,23,1,1,1,0,0,0,0,1,0,0
1,19570,0,31,2,1,0,1,0,0,0,3,0,4
0,8020,0,37,2,2,0,1,0,1,0,4,0,0
0,9020,0,21,2,1,1,0,0,0,0,3,0,0
1,15250,0,34,2,2,0,1,1,3,3,3,0,3
0,29690,0,25,2,1,1,0,0,1,0,1,0,0
1,28990,0,43,2,2,0,1,1,1,4,4,0,4
0,13720,1,36,2,1,0,1,1,0,0,3,0,0
1,30170,0,34,3,1,1,0,0,1,0,1,0,1
0,61430,0,58,1,1,0,0,0,0,0,4,1,0
0,11360,0,32,2,2,0,0,0,1,3,4,0,0
0,96290,0,24,2,1,0,1,0,0,0,3,1,0
0,93980,0,28,3,1,1,0,0,1,0,1,1,0
1,48110,0,24,1,1,1,0,0,3,4,3,1,4
1,17550,0,58,1,1,0,1,0,0,0,4,0,4
1,13460,0,42,2,2,0,0,0,3,1,4,0,4
1,39130,0,23,2,1,0,1,0,2,0,2,0,2
1,38350,0,45,1,1,0,1,0,3,4,4,0,4
1,12620,0,25,2,1,0,1,0,3,0,2,0,2
0,20390,0,22,2,1,0,1,0,1,0,1,0,0
0,18370,0,34,1,1,0,0,0,1,0,3,0,0
1,13460,0,42,2,2,0,0,0,3,1,4,0,4
1,15210,1,31,1,1,0,1,0,1,0,2,0,2
1,23200,0,34,2,1,0,1,0,3,0,0,0,3
1,15430,1,33,2,1,0,1,0,3,3,2,0,2
1,8600,0,39,2,1,0,1,1,0,0,4,0,4
1,28720,0,36,2,2,0,1,0,3,1,4,0,4
1,72280,0,39,1,1,0,1,1,3,0,2,0,4
0,19080,0,66,3,1,0,1,0,2,0,4,0,0
0,39310,0,46,2,2,0,0,1,0,0,3,0,0
0,48430,0,43,2,1,1,0,1,0,0,4,0,0
0,34410,0,21,2,1,1,0,0,1,1,2,0,0
1,24040,0,26,2,1,0,1,0,3,0,2,0,2
1,29100,0,34,3,1,0,0,0,0,0,3,1,1
1,22410,0,48,1,2,1,0,1,0,0,1,0,3
0,22250,0,57,2,1,0,0,1,1,0,4,0,0
1,18040,0,44,2,1,0,1,0,1,1,1,1,4
1,46570,0,30,2,1,0,1,0,3,0,2,1,2
1,3380,0,52,2,1,0,1,0,0,2,4,0,4
0,10240,0,48,2,1,0,1,0,0,0,1,0,0
0,12820,0,20,2,1,1,0,0,0,0,2,0,0
1,13520,0,23,0,1,1,0,0,0,2,0,1,2
1,26290,0,29,2,1,0,1,0,1,0,2,0,3
1,37570,0,62,2,1,0,0,1,3,0,4,0,4
1,5710,0,65,2,1,0,1,1,0,0,4,0,4
1,29780,0,32,2,2,0,1,0,3,4,2,0,4
1,21080,0,29,2,1,1,0,0,3,0,3,0,2
0,64680,0,52,3,1,0,1,0,1,4,0,0,0
0,89780,1,45,3,1,0,1,1,0,0,4,0,0
0,47360,0,25,1,1,0,1,0,1,0,1,0,0
0,19240,0,27,2,1,1,0,0,1,4,1,0,0
0,49330,0,25,2,1,0,1,0,1,0,3,0,0
0,33490,0,28,3,1,0,1,0,3,0,2,0,0
1,30590,1,61,1,1,0,1,0,3,3,3,0,4
0,47360,0,25,1,1,0,1,0,1,0,1,0,0
0,36210,0,31,2,1,0,1,0,3,1,4,0,0
1,28720,0,36,2,2,0,1,0,3,1,4,0,4
0,22100,0,25,1,1,1,0,0,3,0,2,0,0
1,23200,0,34,2,1,0,1,0,3,0,0,0,3
0,15340,0,23,2,1,1,0,0,1,0,1,0,0
1,13300,0,26,2,1,0,1,1,2,0,1,0,1
0,13450,0,26,2,1,0,1,0,0,0,2,0,0
1,29780,0,32,2,2,0,1,0,3,4,2,0,4
0,67610,0,68,2,1,1,0,1,3,4,2,0,0
1,6180,0,56,2,1,0,1,0,3,0,4,0,4
0,42970,1,40,3,1,0,1,0,1,0,4,0,0
0,68360,0,63,2,1,0,1,0,0,0,4,0,0
0,11310,0,33,2,1,0,1,0,0,0,0,0,0
0,39310,0,46,2,2,0,0,1,0,0,3,0,0
0,55950,0,24,2,1,0,1,0,1,1,2,0,0
0,68500,0,34,3,2,0,1,1,1,1,0,0,0
1,11750,0,68,0,1,0,0,1,1,0,0,0,3
1,51520,0,25,2,1,0,1,0,2,0,3,0,2
0,11080,0,28,2,1,0,1,0,0,0,3,0,0
0,47460,0,25,1,1,0,1,0,1,0,1,0,0
0,125790,0,44,3,1,0,0,0,1,0,4,1,0
0,22250,0,57,2,1,0,0,1,1,0,4,0,0
0,14840,0,25,2,1,0,1,0,1,4,2,0,0
0,14780,0,22,2,1,0,1,0,3,0,3,0,0
0,50960,0,30,3,1,0,1,0,1,0,2,0,0
0,79800,0,27,2,1,1,0,0,3,4,1,0,0
1,23200,0,34,2,1,0,1,0,3,0,0,0,3
0,89780,1,45,3,1,0,1,1,0,0,4,0,0
1,21410,0,35,2,1,0,1,0,3,1,3,0,1
1,15210,1,31,1,1,0,1,0,1,0,2,0,2
0,64680,0,52,3,1,0,1,0,1,4,0,0,0
0,4330,0,24,2,2,1,0,0,1,3,1,0,0
1,13910,0,27,2,1,0,1,0,1,0,2,0,1
1,5710,0,65,2,1,0,1,1,0,0,4,0,4
0,9000,0,23,2,1,0,1,1,0,4,2,0,0
0,55950,0,24,2,1,0,1,0,1,1,2,0,0
1,14780,0,44,2,2,0,1,0,0,0,4,0,4
0,13450,0,26,2,1,0,1,0,0,0,2,0,0
0,39650,0,34,2,1,0,1,0,0,0,1,0,0
1,86130,0,27,2,1,0,1,0,3,3,2,1,2
0,52340,0,28,3,1,0,1,1,1,0,0,0,0
1,7540,0,38,2,1,0,1,0,1,4,4,0,4
1,38500,0,27,2,1,0,1,0,3,0,3,1,1
0,143180,0,57,3,1,0,0,1,1,0,4,0,0
1,60780,0,32,2,1,0,1,1,1,0,3,0,2
1,29100,0,34,3,1,0,0,0,0,0,3,1,1
1,7300,0,46,1,1,1,0,0,3,4,4,0,2
1,14740,0,33,3,1,0,1,0,2,0,1,0,1
0,15340,0,23,2,1,1,0,0,1,0,1,0,0
1,12620,1,49,1,1,0,1,0,0,4,4,0,4
0,13660,0,22,2,1,1,0,0,0,0,1,0,0
0,129760,0,38,3,1,0,0,0,1,0,0,1,0
0,42810,0,23,2,1,0,1,0,0,2,2,0,0
0,42810,0,23,2,1,0,1,0,0,2,2,0,0
1,14100,0,35,2,1,0,1,0,1,2,4,0,2
1,30790,0,36,2,1,0,1,1,3,4,2,0,4
1,13820,0,28,2,1,0,1,0,3,0,2,0,1
1,26970,0,32,2,2,0,1,0,3,0,2,0,2
1,19500,0,34,2,1,0,1,0,3,0,3,0,1
0,7500,0,27,0,1,0,1,0,0,0,0,0,0
0,9390,0,28,2,1,0,1,1,2,2,3,0,0
0,12230,1,46,2,1,1,0,1,1,0,4,0,0
1,19340,0,26,2,1,0,1,0,3,0,4,0,2
1,10070,0,22,2,1,0,1,1,1,3,2,0,1
1,4260,0,39,1,1,0,1,0,3,0,4,0,4
0,26710,0,50,2,1,0,0,0,1,1,2,0,0
0,46230,0,40,3,1,0,1,0,3,1,2,0,0
1,12950,0,27,2,1,0,1,0,1,0,1,0,1
0,23190,1,33,2,1,1,0,0,2,0,1,0,0
0,20640,0,34,3,1,0,1,0,1,0,0,0,0
0,13440,0,37,1,2,0,1,1,2,4,3,0,0
0,39590,0,29,2,1,0,1,1,0,0,2,0,0
1,9090,0,36,2,1,0,1,1,3,2,4,0,4
1,16800,0,35,2,1,0,1,0,0,2,4,0,1
1,4580,0,24,2,1,0,1,0,1,0,2,0,3
0,83180,0,42,3,1,0,0,0,1,0,4,0,0
0,61430,0,58,1,1,0,0,0,0,0,4,1,0
1,31810,0,26,2,1,0,1,0,3,0,1,0,4
1,107220,0,35,1,1,0,1,1,0,0,1,0,1
0,12820,0,20,2,1,1,0,0,0,0,2,0,0
1,37580,0,23,0,1,1,0,0,1,2,0,0,4
0,140270,0,27,3,1,0,1,1,1,0,3,0,0
0,29960,0,20,2,1,0,1,0,0,4,2,0,0
1,31040,0,31,2,1,0,1,0,0,0,3,0,1
0,27460,0,31,2,1,0,1,0,0,0,4,0,0
0,14420,0,23,2,1,1,0,1,0,0,3,0,0
1,57430,0,24,2,1,0,0,0,1,0,1,0,4
0,23970,0,35,2,1,0,1,0,3,2,4,0,0
1,7300,0,46,1,1,1,0,0,3,4,4,0,2
0,25700,0,21,2,1,1,0,1,3,0,2,0,0
0,23020,1,31,2,1,1,0,0,0,0,2,0,0
1,19630,0,31,3,2,1,0,0,3,0,3,0,2
1,14240,0,26,2,1,0,1,0,1,0,3,0,3
0,115900,0,24,1,1,1,0,0,3,1,2,1,0
0,13440,0,37,1,2,0,1,1,2,4,3,0,0
1,15250,0,34,2,2,0,1,1,3,3,3,0,3
0,12740,0,37,1,1,0,1,1,0,0,1,0,0
0,86480,0,27,2,1,0,1,0,3,0,1,0,0
1,30740,0,33,2,2,0,1,0,3,4,2,0,2
0,33450,0,39,3,1,1,0,0,0,0,4,0,0
0,119380,0,39,3,2,0,1,0,1,0,2,0,0
0,148960,0,68,3,1,0,1,1,0,0,4,0,0
1,27080,0,27,1,1,0,1,0,3,0,1,0,3
0,12460,0,23,1,1,0,1,1,1,0,1,0,0
1,43510,0,48,1,1,0,1,0,1,4,2,0,4
1,12620,0,25,2,1,0,1,0,3,0,2,0,2
1,7010,0,40,1,1,0,1,0,0,0,2,0,2
0,23020,1,31,2,1,1,0,0,0,0,2,0,0
1,30170,0,34,3,1,1,0,0,1,0,1,0,1
0,83860,0,49,2,1,0,1,0,1,0,3,0,0
1,13520,0,23,0,1,1,0,0,0,2,0,1,2
1,7170,0,52,2,1,0,1,0,3,0,4,0,4
1,9320,0,24,2,1,0,1,0,3,0,2,0,2
1,77210,0,30,2,1,0,1,0,0,4,1,0,2
1,25220,0,39,2,2,0,1,0,0,0,4,0,3
0,29960,0,20,2,1,0,1,0,0,4,2,0,0
0,42100,0,26,2,1,0,1,0,2,0,2,0,0
1,15440,0,42,1,2,0,1,0,3,0,3,0,1
0,12170,0,47,1,1,0,1,0,0,0,2,0,0
1,4260,0,39,1,1,0,1,0,3,0,4,0,4
1,21410,0,35,2,1,0,1,0,3,1,3,0,1
1,25770,1,42,2,1,0,1,0,0,0,2,0,1
0,99600,0,26,2,1,0,1,0,1,0,1,0,0
0,71190,0,53,2,2,0,0,0,0,0,2,0,0
0,21500,0,24,2,1,0,1,1,1,0,2,0,0
0,13450,0,26,2,1,0,1,0,0,0,2,0,0
1,15260,0,66,3,1,0,0,0,0,0,4,1,4
0,15340,0,23,2,1,1,0,0,1,0,1,0,0
0,13330,0,43,2,2,0,0,1,0,0,0,0,0
0,6390,0,30,2,1,0,1,0,1,0,2,0,0
0,9000,0,23,2,1,0,1,1,0,4,2,0,0
0,6390,0,30,2,1,0,1,0,1,0,2,0,0
1,7830,0,26,1,2,0,1,1,3,4,2,0,2
1,11260,0,21,2,1,1,0,0,3,4,1,0,2
1,64190,0,44,3,2,0,0,0,0,0,4,1,4
1,16800,0,35,2,1,0,1,0,0,2,4,0,1
1,13460,0,42,2,2,0,0,0,3,1,4,0,4
0,48440,0,33,3,1,1,0,0,3,0,0,0,0
0,21490,1,29,2,1,0,0,0,0,0,2,0,0
0,52340,0,28,3,1,0,1,1,1,0,0,0,0
0,67580,0,31,2,1,0,1,0,0,0,2,0,0
0,35520,0,27,2,1,0,1,0,0,0,3,0,0
1,39490,0,37,1,2,0,1,1,2,0,1,0,1
1,72380,0,32,2,2,0,1,0,3,4,4,0,3
0,12450,0,33,2,1,0,1,0,1,0,2,0,0
0,7950,0,53,2,1,0,1,0,0,0,1,0,0
0,29690,0,25,2,1,1,0,0,1,0,1,0,0
1,35180,0,26,2,1,1,0,1,3,0,2,0,3
1,27590,0,34,2,1,0,1,0,3,0,4,0,4
1,48110,0,24,1,1,1,0,0,3,4,3,1,4
0,20390,0,22,2,1,0,1,0,1,0,1,0,0
0,46230,0,40,3,1,0,1,0,3,1,2,0,0
0,6970,0,46,2,1,0,1,1,0,0,1,0,0
0,24620,0,22,2,1,0,1,0,0,0,2,0,0
0,7660,0,66,1,1,0,1,0,1,2,2,0,0
1,95660,0,31,2,1,0,1,0,3,0,2,0,2
1,20120,0,61,2,1,0,1,0,3,4,3,0,2
1,26700,0,35,3,1,0,1,0,3,0,4,1,4
0,30510,0,54,2,1,0,1,0,0,0,2,0,0
0,4330,0,22,2,1,1,0,0,3,0,0,0,0
1,12250,0,37,2,1,0,1,0,2,0,2,0,2
1,18870,0,28,2,1,0,1,0,1,4,2,0,4
1,16200,0,30,2,1,0,1,0,0,0,2,0,3
1,60780,0,32,2,1,0,1,1,1,0,3,0,2
1,95660,0,31,2,1,0,1,0,3,0,2,0,2
0,23970,0,35,2,1,0,1,0,3,2,4,0,0
0,9390,0,28,2,1,0,1,1,2,2,3,0,0
0,27620,0,25,2,1,0,1,0,1,4,4,0,0
0,19240,0,27,2,1,1,0,0,1,4,1,0,0
1,15210,1,31,1,1,0,1,0,1,0,2,0,2
0,47460,0,25,1,1,0,1,0,1,0,1,0,0
1,51170,0,26,2,1,0,1,0,3,0,3,0,4
1,37570,0,62,2,1,0,0,1,3,0,4,0,4
1,11690,0,67,2,1,0,1,0,0,4,4,0,4
0,50030,0,29,2,1,0,1,1,3,4,2,0,0
1,63040,0,36,2,1,0,1,0,3,4,4,0,4
0,19870,0,21,1,2,1,0,0,0,0,2,0,0
0,15530,0,44,2,1,0,1,0,0,0,2,0,0
0,21000,0,37,2,1,0,1,0,2,0,2,0,0
0,33490,0,28,3,1,0,1,0,3,0,2,0,0
1,14740,0,33,3,1,0,1,0,2,0,1,0,1
1,12620,1,49,1,1,0,1,0,0,4,4,0,4
0,26310,0,28,2,1,1,0,1,1,1,2,0,0
1,12620,1,49,1,1,0,1,0,0,4,4,0,4
1,28720,0,36,2,2,0,1,0,3,1,4,0,4
0,13310,0,22,2,1,0,1,0,1,0,1,0,0
0,19220,0,37,1,1,0,1,0,1,0,2,0,0
1,28990,0,43,2,2,0,1,1,1,4,4,0,4
1,13300,0,26,2,1,0,1,1,2,0,1,0,1
1,7010,0,32,2,1,0,1,0,3,0,2,0,2
0,20640,0,34,3,1,0,1,0,1,0,0,0,0
1,2760,0,22,1,1,1,0,1,1,0,2,0,4
1,21340,0,48,2,1,0,1,1,3,0,2,0,4
1,6250,0,26,1,1,0,1,0,1,0,1,0,1
1,7830,0,26,1,2,0,1,1,3,4,2,0,2
0,72970,0,36,2,1,1,0,0,0,0,4,0,0
1,12830,0,25,2,1,1,0,1,3,4,3,0,4
1,32350,1,26,3,1,0,1,0,3,2,4,0,2
0,15340,0,23,2,1,1,0,0,1,0,1,0,0
1,13910,0,27,2,1,0,1,0,1,0,2,0,1
0,18080,0,22,2,1,0,1,0,3,0,3,0,0
1,10530,0,27,2,1,0,1,0,0,0,1,0,2
1,94360,0,39,1,2,0,1,0,3,4,2,1,2
1,25070,0,51,1,1,0,0,1,3,2,4,0,4
0,86480,0,27,2,1,0,1,0,3,0,1,0,0
1,2760,0,22,1,1,1,0,1,1,0,2,0,4
1,34470,0,35,1,2,0,1,0,3,2,2,0,3
0,148960,0,68,3,1,0,1,1,0,0,4,0,0
1,5180,0,29,2,1,0,1,0,3,0,2,0,1
1,7630,0,26,2,1,0,1,0,3,0,2,0,1
1,28720,0,36,2,2,0,1,0,3,1,4,0,4
1,84710,0,23,2,1,1,0,0,0,4,2,0,2
0,19800,0,19,2,1,1,0,0,3,0,1,0,0
0,22100,0,25,1,1,1,0,0,3,0,2,0,0
0,11310,0,33,2,1,0,1,0,0,0,0,0,0
1,32290,0,38,3,1,0,1,0,3,4,0,1,4
1,30740,0,33,2,2,0,1,0,3,4,2,0,2
0,96290,0,24,2,1,0,1,0,0,0,3,1,0
0,109740,0,26,3,1,0,1,0,3,0,0,0,0
1,38500,0,27,2,1,0,1,0,3,0,3,1,1
1,21970,0,43,2,2,0,1,0,3,4,3,1,4
0,13550,0,25,1,1,0,1,1,1,0,1,0,0
0,10240,0,48,2,1,0,1,0,0,0,1,0,0
0,15300,0,32,2,1,0,1,1,3,0,2,0,0
0,4330,0,22,2,1,1,0,0,3,0,0,0,0
1,27430,0,29,2,1,0,1,0,3,0,4,0,2
0,68360,0,63,2,1,0,1,0,0,0,4,0,0
1,28720,0,36,2,2,0,1,0,3,1,4,0,4
0,51290,0,74,3,2,0,0,0,1,0,4,1,0
0,13310,0,22,2,1,0,1,0,1,0,1,0,0
1,13520,0,23,0,1,1,0,0,0,2,0,1,2
1,60700,0,33,2,1,0,1,0,3,0,4,0,4
0,7660,0,66,1,1,0,1,0,1,2,2,0,0
0,19870,0,21,1,2,1,0,0,0,0,2,0,0
1,23230,0,24,2,1,1,0,0,1,0,3,0,4
0,22350,0,33,2,1,1,0,1,0,0,2,0,0
0,11900,0,55,0,2,0,0,0,0,0,0,0,0
0,13370,0,34,3,1,0,1,0,2,0,1,0,0
0,11990,0,60,1,1,0,1,1,0,0,4,0,0
1,2760,0,22,1,1,1,0,1,1,0,2,0,4
1,6820,0,51,2,1,0,1,1,3,1,3,0,3
1,59540,0,41,1,1,0,1,0,1,0,3,0,1
1,9090,0,36,2,1,0,1,1,3,2,4,0,4
1,10550,0,30,2,1,0,1,1,3,0,1,0,1
1,7630,0,26,2,1,0,1,0,3,0,2,0,1
1,15370,0,50,2,1,0,1,0,1,4,4,0,4
0,15300,0,32,2,1,0,1,1,3,0,2,0,0
0,126120,0,47,2,2,0,0,0,1,1,2,0,0
1,39720,0,25,2,1,1,0,0,3,0,3,0,4
1,21460,0,23,2,1,1,0,0,3,0,1,0,3
1,15440,0,42,1,2,0,1,0,3,0,3,0,1
1,38680,0,41,3,1,1,0,0,3,0,4,1,2
1,39720,0,25,2,1,1,0,0,3,0,3,0,4
1,27450,0,32,2,1,0,1,0,1,3,3,0,2
0,7450,0,28,1,1,0,1,0,2,0,2,0,0
1,19630,0,31,3,2,1,0,0,3,0,3,0,2
0,9510,0,27,2,1,1,0,0,1,1,1,0,0
0,6740,0,20,2,1,0,1,0,0,1,3,0,0
0,39140,1,38,2,1,0,1,0,3,4,2,0,0
0,6390,0,30,2,1,0,1,0,1,0,2,0,0
0,48170,0,31,2,1,0,1,1,0,0,3,0,0
1,29100,0,34,3,1,0,0,0,0,0,3,1,1
0,39660,0,33,2,1,1,0,1,0,0,4,0,0
0,7950,0,53,2,1,0,1,0,0,0,1,0,0
1,70570,0,36,3,2,1,0,0,1,4,3,1,4
1,30590,1,61,1,1,0,1,0,3,3,3,0,4
1,19840,0,47,2,1,0,0,0,3,0,2,0,4
1,15680,0,24,1,1,1,0,0,3,1,2,0,4
1,40200,0,27,2,1,0,1,0,0,0,2,0,2
1,13600,0,31,2,1,0,1,0,3,0,2,0,2
1,7070,0,30,2,1,0,1,0,3,0,2,0,2
1,23230,0,24,2,1,1,0,0,1,0,3,0,4
1,59540,0,41,1,1,0,1,0,1,0,3,0,1
0,23030,0,45,2,1,0,1,1,0,0,4,0,0
1,95660,0,31,2,1,0,1,0,3,0,2,0,2
0,21450,0,24,2,1,0,1,0,0,0,3,0,0
1,19570,0,31,2,1,0,1,0,0,0,3,0,4
1,26220,0,34,2,1,0,1,0,1,1,2,0,4
1,14100,0,35,2,1,0,1,0,1,2,4,0,2
0,14780,0,22,2,1,0,1,0,3,0,3,0,0
1,15200,0,63,2,1,0,1,0,3,4,4,0,4
1,8460,0,36,2,1,0,0,0,3,4,4,0,4
1,70570,0,36,3,2,1,0,0,1,4,3,1,4
1,33680,0,23,2,1,1,0,0,3,3,4,1,4
1,7090,0,27,0,1,0,1,1,2,3,1,0,2
1,48110,0,24,1,1,1,0,0,3,4,3,1,4
0,48430,0,43,2,1,1,0,1,0,0,4,0,0
1,12010,0,26,2,1,0,1,1,1,0,1,0,1
1,21410,0,35,2,1,0,1,0,3,1,3,0,1
0,36210,0,31,2,1,0,1,0,3,1,4,0,0
0,99600,0,26,2,1,0,1,0,1,0,1,0,0
0,42810,0,23,2,1,0,1,0,0,2,2,0,0
0,33450,0,39,3,1,1,0,0,0,0,4,0,0
0,52340,0,28,3,1,0,1,1,1,0,0,0,0
0,30920,0,22,2,1,1,0,0,1,1,1,0,0
1,36200,0,37,2,2,0,1,0,0,0,2,0,2
0,9500,0,33,2,2,1,0,1,0,0,4,0,0
1,15910,0,34,3,1,0,1,0,3,1,3,0,3
1,13130,0,20,2,1,0,1,0,3,0,4,0,4
1,12040,0,35,2,1,1,0,1,3,1,2,0,1
1,13300,0,26,2,1,0,1,1,2,0,1,0,1
0,26310,0,28,2,1,1,0,1,1,1,2,0,0
0,12740,0,37,1,1,0,1,1,0,0,1,0,0
0,13450,0,26,2,1,0,1,0,0,0,2,0,0
0,23590,1,33,2,1,0,1,0,0,1,0,0,0
1,23660,1,36,3,1,0,1,1,1,2,3,0,3
0,18640,0,30,2,1,0,1,0,3,1,2,0,0
1,20580,1,33,2,1,0,1,0,3,0,2,0,2
1,16800,0,35,2,1,0,1,0,0,2,4,0,1
1,30170,0,34,3,1,1,0,0,1,0,1,0,1
1,38120,0,23,2,1,0,1,0,3,1,1,1,4
0,64680,0,52,3,1,0,1,0,1,4,0,0,0
0,15300,0,32,2,1,0,1,1,3,0,2,0,0
0,71190,0,53,2,2,0,0,0,0,0,2,0,0
0,59980,0,27,2,1,0,1,0,0,0,2,0,0
0,22100,0,25,1,1,1,0,0,3,0,2,0,0
0,19870,0,21,1,2,1,0,0,0,0,2,0,0
1,17550,0,58,1,1,0,1,0,0,0,4,0,4
0,31140,0,26,2,1,1,0,0,0,0,1,0,0
1,6720,0,54,0,1,0,1,1,3,0,0,0,4
1,10760,0,26,2,1,0,1,0,3,0,2,0,2
1,23230,0,24,2,1,1,0,0,1,0,3,0,4
1,14690,0,41,1,1,1,0,1,3,1,4,0,4
0,78550,0,25,2,1,0,1,1,3,0,2,0,0
1,36170,0,20,2,1,1,0,0,2,4,4,0,4
1,39720,0,25,2,1,1,0,0,3,0,3,0,4
1,14240,0,26,2,1,0,1,0,1,0,3,0,3
0,8020,0,37,2,2,0,1,0,1,0,4,0,0
1,24060,0,31,3,1,0,1,0,3,0,0,0,3
0,25380,0,47,1,2,0,1,1,3,0,4,0,0
0,61430,0,58,1,1,0,0,0,0,0,4,1,0
0,47460,0,25,1,1,0,1,0,1,0,1,0,0
0,18640,0,30,2,1,0,1,0,3,1,2,0,0
1,15970,0,40,1,2,1,0,1,3,2,2,0,2
1,18040,0,44,2,1,0,1,0,1,1,1,1,4
1,53020,0,36,3,1,0,0,1,0,0,4,0,4
0,14780,0,22,2,1,0,1,0,3,0,3,0,0
1,15910,0,34,3,1,0,1,0,3,1,3,0,3
1,33980,0,39,1,1,0,1,1,0,0,3,0,4
0,18370,0,34,1,1,0,0,0,1,0,3,0,0
0,79800,0,27,2,1,1,0,0,3,4,1,0,0
1,12870,0,37,2,1,0,1,1,3,3,4,0,4
1,14030,0,28,2,1,1,0,1,0,0,2,0,4
0,55950,0,24,2,1,0,1,0,1,1,2,0,0
0,50960,0,30,3,1,0,1,0,1,0,2,0,0
1,6720,0,54,0,1,0,1,1,3,0,0,0,4
1,12440,0,41,1,1,1,0,0,3,4,4,0,4
1,27080,0,27,1,1,0,1,0,3,0,1,0,3
0,18420,0,34,2,1,0,1,1,0,0,1,0,0
0,44550,1,30,3,1,0,1,0,1,0,2,0,0
0,33490,0,28,3,1,0,1,0,3,0,2,0,0
0,13720,1,36,2,1,0,1,1,0,0,3,0,0
0,68720,1,55,2,1,0,1,0,0,0,1,0,0
0,61430,0,58,1,1,0,0,0,0,0,4,1,0
0,25380,0,47,1,2,0,1,1,3,0,4,0,0
0,39590,0,29,2,1,0,1,1,0,0,2,0,0
1,27080,0,27,1,1,0,1,0,3,0,1,0,3
0,48170,0,31,2,1,0,1,1,0,0,3,0,0
1,21210,0,30,2,1,0,1,1,0,0,2,0,2
1,26590,0,28,2,1,0,1,0,0,3,2,0,2
0,19430,0,23,2,1,0,1,0,3,0,1,0,0
1,95660,0,31,2,1,0,1,0,3,0,2,0,2
1,25220,0,39,2,2,0,1,0,0,0,4,0,3
1,12870,0,45,1,1,0,1,1,3,4,4,0,2
1,18040,0,44,2,1,0,1,0,1,1,1,1,4
1,15420,0,36,2,1,0,1,0,3,0,3,0,4
0,39140,1,38,2,1,0,1,0,3,4,2,0,0
1,27590,0,34,2,1,0,1,0,3,0,4,0,4
0,55950,0,24,2,1,0,1,0,1,1,2,0,0
0,12850,0,32,2,1,1,0,1,0,4,3,0,0
0,143180,0,57,3,1,0,0,1,1,0,4,0,0
0,25200,0,23,1,1,0,1,0,1,2,2,0,0
1,17210,0,36,2,1,0,1,1,0,0,1,0,3
0,6390,0,30,2,1,0,1,0,1,0,2,0,0
0,12820,0,20,2,1,1,0,0,0,0,2,0,0
1,30740,0,33,2,2,0,1,0,3,4,2,0,2
1,90550,0,35,1,2,0,0,0,3,4,2,0,4
1,27080,0,27,1,1,0,1,0,3,0,1,0,3
1,36500,0,22,2,1,1,0,0,0,0,1,0,4
0,13660,0,22,2,1,1,0,0,0,0,1,0,0
0,21240,0,24,2,1,1,0,0,0,0,2,0,0
1,23330,0,29,1,1,0,1,0,1,4,1,0,2
0,18370,0,34,1,1,0,0,0,1,0,3,0,0
0,101270,0,44,2,1,0,0,1,3,2,2,0,0
1,12400,0,38,2,1,0,1,0,3,4,4,0,2
0,159450,0,58,2,1,1,0,0,1,0,1,0,0
0,13450,0,26,2,1,0,1,0,0,0,2,0,0
1,75820,0,31,3,1,0,0,0,1,1,0,0,4
0,49330,0,25,2,1,0,1,0,1,0,3,0,0
1,23200,0,34,2,1,0,1,0,3,0,0,0,3
0,27750,0,31,2,1,0,1,1,3,0,3,0,0
1,20960,0,49,1,2,0,1,0,3,0,3,0,3
0,31900,0,24,2,1,0,1,0,0,0,2,0,0
1,7010,0,40,1,1,0,1,0,0,0,2,0,2
1,61870,0,24,2,1,1,0,0,0,1,3,1,4
1,10680,0,28,2,2,0,1,0,1,0,4,0,4
1,26290,0,29,2,1,0,1,0,1,0,2,0,3
