created_at,text,conversation_id,edit_history_tweet_ids,possibly_sensitive,reply_settings,lang,author_id,id,entities.urls,entities.annotations,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,geo.place_id,attachments.media_keys,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,entities.hashtags,referenced_tweets,in_reply_to_user_id,username,name,location,keyword,entities.mentions,attachments.poll_ids,attachments.media_source_tweet_id,entities.cashtags,withheld.country_codes
2024-02-12T00:55:16.000Z,"@kdino @ElevenFilms @mmschocolate was funny
@dunkindonuts was funny
@bookingcom was ok
Movie trailers are amazing!! 
Sad there’s been nothing memorable or chat worthy on @budlight 
#SuperBowl",1.75681062668773e+18,['1756844386132865383'],FALSE,everyone,en,4883488983,1.7568443861328653e+18,,"[{'start': 182, 'end': 190, 'probability': 0.9564, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T01:55:16.000Z,,,0,1,0,0,0,167,"[{'start': 181, 'end': 191, 'tag': 'SuperBowl'}]","[{'type': 'replied_to', 'id': '1756819715660349906'}]",16211977,Hsewvs_n_pols,Moe!!,Chicago,Booking.com,"[{'start': 0, 'end': 6, 'username': 'kdino', 'id': '16211977'}, {'start': 7, 'end': 19, 'username': 'ElevenFilms', 'id': '2570178294'}, {'start': 20, 'end': 33, 'username': 'mmschocolate', 'id': '12405142'}, {'start': 44, 'end': 57, 'username': 'dunkindonuts', 'id': '8771022'}, {'start': 68, 'end': 79, 'username': 'bookingcom', 'id': '26516576'}, {'start': 170, 'end': 179, 'username': 'budlight', 'id': '742011151'}]",,,,
2024-02-12T00:44:36.000Z,"Boycott Nerds Candy
Boycott @bookingcom 
Boycott Twisters movie
Boycott @HomesDotCom 

#Boycott #FreePalestine
#SuperBowl #SuperBowl2024 #SuperBowlLVIII",1.7567831797031775e+18,['1756841698632585317'],FALSE,everyone,en,1.4772792372415078e+18,1.7568416986325852e+18,,"[{'start': 0, 'end': 6, 'probability': 0.4064, 'type': 'Person', 'normalized_text': 'Boycott'}, {'start': 49, 'end': 56, 'probability': 0.3877, 'type': 'Other', 'normalized_text': 'Twisters'}, {'start': 64, 'end': 70, 'probability': 0.5996, 'type': 'Person', 'normalized_text': 'Boycott'}, {'start': 88, 'end': 94, 'probability': 0.8299, 'type': 'Person', 'normalized_text': 'Boycott'}, {'start': 97, 'end': 109, 'probability': 0.5592, 'type': 'Person', 'normalized_text': 'FreePalestine'}, {'start': 112, 'end': 120, 'probability': 0.7763, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 123, 'end': 135, 'probability': 0.7799, 'type': 'Other', 'normalized_text': 'SuperBowl2024'}, {'start': 138, 'end': 151, 'probability': 0.7722, 'type': 'Other', 'normalized_text': 'SuperBowlLVIII'}]",5,FALSE,2024-02-12T01:44:36.000Z,,,0,0,0,0,0,351,"[{'start': 87, 'end': 95, 'tag': 'Boycott'}, {'start': 96, 'end': 110, 'tag': 'FreePalestine'}, {'start': 111, 'end': 121, 'tag': 'SuperBowl'}, {'start': 122, 'end': 136, 'tag': 'SuperBowl2024'}, {'start': 137, 'end': 152, 'tag': 'SuperBowlLVIII'}]","[{'type': 'replied_to', 'id': '1756783179703177492'}]",1.4772792372415078e+18,floridaette,Floridaette,Florida,Booking.com,"[{'start': 28, 'end': 39, 'username': 'bookingcom', 'id': '26516576'}, {'start': 72, 'end': 84, 'username': 'HomesDotCom', 'id': '44159526'}]",,,,
2024-02-12T00:40:40.000Z,"IMO the only @SuperBowl ads worthwhile thus far are @bookingcom, @BMW, and @StateFarm",1.7568407116373975e+18,['1756840711637397561'],FALSE,everyone,en,931346941,1.7568407116373975e+18,,,5,TRUE,2024-02-12T01:40:40.000Z,,,0,0,0,0,0,54,,,,ProudlyLiberal2,Pro-Choice and I vote! 🇺🇦🇺🇸,Left of center,Booking.com,"[{'start': 13, 'end': 23, 'username': 'SuperBowl', 'id': '19425947'}, {'start': 52, 'end': 63, 'username': 'bookingcom', 'id': '26516576'}, {'start': 65, 'end': 69, 'username': 'BMW', 'id': '1545994664'}, {'start': 75, 'end': 85, 'username': 'StateFarm', 'id': '15091022'}]",,,,
2024-02-12T00:30:18.000Z,"Tina Fey, Jane Krakowski, Jack McBrayer and… Glenn Close?! 
@bookingcom #SuperBowl #SBLVIII https://t.co/0SfkkEoDF3",1.7568381003727137e+18,['1756838100372713725'],FALSE,everyone,en,22891326,1.7568381003727137e+18,"[{'start': 92, 'end': 115, 'url': 'https://t.co/0SfkkEoDF3', 'expanded_url': 'https://twitter.com/joseramonmarmtz/status/1756838100372713725/photo/1', 'display_url': 'pic.twitter.com/0SfkkEoDF3', 'media_key': '3_1756838073676025856'}, {'start': 92, 'end': 115, 'url': 'https://t.co/0SfkkEoDF3', 'expanded_url': 'https://twitter.com/joseramonmarmtz/status/1756838100372713725/photo/1', 'display_url': 'pic.twitter.com/0SfkkEoDF3', 'media_key': '3_1756838073801887745'}, {'start': 92, 'end': 115, 'url': 'https://t.co/0SfkkEoDF3', 'expanded_url': 'https://twitter.com/joseramonmarmtz/status/1756838100372713725/photo/1', 'display_url': 'pic.twitter.com/0SfkkEoDF3', 'media_key': '3_1756838073797677056'}]","[{'start': 0, 'end': 7, 'probability': 0.928, 'type': 'Person', 'normalized_text': 'Tina Fey'}, {'start': 10, 'end': 23, 'probability': 0.8954, 'type': 'Person', 'normalized_text': 'Jane Krakowski'}, {'start': 26, 'end': 38, 'probability': 0.9139, 'type': 'Person', 'normalized_text': 'Jack McBrayer'}, {'start': 45, 'end': 55, 'probability': 0.6765, 'type': 'Person', 'normalized_text': 'Glenn Close'}, {'start': 73, 'end': 81, 'probability': 0.8252, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 84, 'end': 90, 'probability': 0.5898, 'type': 'Other', 'normalized_text': 'SBLVIII'}]",5,TRUE,2024-02-12T01:30:18.000Z,,"['3_1756838073676025856', '3_1756838073801887745', '3_1756838073797677056']",0,0,1,0,0,209,"[{'start': 72, 'end': 82, 'tag': 'SuperBowl'}, {'start': 83, 'end': 91, 'tag': 'SBLVIII'}]",,,joseramonmarmtz,Jose Ramon Marquez,"Aguascalientes, Mexico",Booking.com,"[{'start': 60, 'end': 71, 'username': 'bookingcom', 'id': '26516576'}]",,,,
2024-02-12T00:26:33.000Z,"Tina Fey books whoever she wants to be for @bookingcom's #SuperBowl ad.

Well, until Glenn Close gets involved.

See the full ad from @zulualphakilo here: https://t.co/5Gg4FJEQWO https://t.co/C5xDnHuROx",1.7568371564949384e+18,['1756837156494938325'],FALSE,everyone,en,37012816,1.7568371564949384e+18,"[{'start': 155, 'end': 178, 'url': 'https://t.co/5Gg4FJEQWO', 'expanded_url': 'https://lbbonline.com/work/104122', 'display_url': 'lbbonline.com/work/104122', 'images': [{'url': 'https://pbs.twimg.com/news_img/1754908239500582912/DT3rWcsk?format=png&name=orig', 'width': 800, 'height': 450}, {'url': 'https://pbs.twimg.com/news_img/1754908239500582912/DT3rWcsk?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Tina Fey Books Whoever She Wants to Be | LBBOnline', 'description': 'Little Black Book, Tina Fey Books Whoever She Wants to Be', 'unwound_url': 'https://lbbonline.com/work/104122'}, {'start': 179, 'end': 202, 'url': 'https://t.co/C5xDnHuROx', 'expanded_url': 'https://twitter.com/LBBOnline/status/1756837156494938325/photo/1', 'display_url': 'pic.twitter.com/C5xDnHuROx', 'media_key': '3_1756837099657904128'}]","[{'start': 0, 'end': 7, 'probability': 0.8778, 'type': 'Person', 'normalized_text': 'Tina Fey'}, {'start': 58, 'end': 66, 'probability': 0.7174, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 85, 'end': 95, 'probability': 0.9365, 'type': 'Person', 'normalized_text': 'Glenn Close'}]",5,TRUE,2024-02-12T01:26:33.000Z,,['3_1756837099657904128'],0,0,0,0,0,320,"[{'start': 57, 'end': 67, 'tag': 'SuperBowl'}]",,,LBBOnline,Little Black Book,London,Booking.com,"[{'start': 43, 'end': 54, 'username': 'bookingcom', 'id': '26516576'}, {'start': 134, 'end': 148, 'username': 'zulualphakilo', 'id': '204844899'}]",,,,
2024-02-12T00:25:15.000Z,S/O to @bookingcom for the #30Rock nostalgia ❤️#SuperBowl,1.7568368310672466e+18,['1756836831067246717'],FALSE,everyone,en,2832222088,1.7568368310672466e+18,,"[{'start': 48, 'end': 56, 'probability': 0.9544, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T01:25:15.000Z,00d511d335cd9fb6,,0,0,1,0,0,217,"[{'start': 27, 'end': 34, 'tag': '30Rock'}, {'start': 47, 'end': 57, 'tag': 'SuperBowl'}]",,,KirstinTVnews,Kirstin Delgado,"Orlando, FL",Booking.com,"[{'start': 7, 'end': 18, 'username': 'bookingcom', 'id': '26516576'}]",,,,
2024-02-12T00:23:45.000Z,-I think @RealLAKnight should have been in the @bookingcom #SuperBowl commercial. Booking.YEAH! #WrestleMania https://t.co/fqpaEga5vj,1.7568364544524045e+18,['1756836454452404434'],FALSE,everyone,en,8.943764291520635e+17,1.7568364544524045e+18,"[{'start': 110, 'end': 133, 'url': 'https://t.co/fqpaEga5vj', 'expanded_url': 'https://twitter.com/AngeDeusRex/status/1756836454452404434/photo/1', 'display_url': 'pic.twitter.com/fqpaEga5vj', 'media_key': '16_1756836447611498496'}]","[{'start': 60, 'end': 68, 'probability': 0.9383, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 97, 'end': 108, 'probability': 0.7921, 'type': 'Other', 'normalized_text': 'WrestleMania'}]",5,TRUE,2024-02-12T01:23:45.000Z,,['16_1756836447611498496'],0,0,1,0,0,247,"[{'start': 59, 'end': 69, 'tag': 'SuperBowl'}, {'start': 96, 'end': 109, 'tag': 'WrestleMania'}]",,,AngeDeusRex,Angel Rosario Jr.,"Chicago, IL",Booking.com,"[{'start': 9, 'end': 22, 'username': 'RealLAKnight', 'id': '358391595'}, {'start': 47, 'end': 58, 'username': 'bookingcom', 'id': '26516576'}]",,,,
2024-02-12T00:22:55.000Z,Vote for your favorite #SuperBowlCommercials #SuperBowl2024 #SuperBowl #nerds #Twisters #bookingcom #gohomes,1.7568362442128266e+18,['1756836244212826553'],FALSE,everyone,en,1.3585777892643963e+18,1.7568362442128266e+18,,"[{'start': 24, 'end': 43, 'probability': 0.8781, 'type': 'Other', 'normalized_text': 'SuperBowlCommercials'}, {'start': 46, 'end': 58, 'probability': 0.9124, 'type': 'Other', 'normalized_text': 'SuperBowl2024'}, {'start': 61, 'end': 69, 'probability': 0.8898, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 79, 'end': 86, 'probability': 0.6919, 'type': 'Other', 'normalized_text': 'Twisters'}]",5,FALSE,2024-02-12T01:22:55.000Z,,,0,0,0,0,0,10,"[{'start': 23, 'end': 44, 'tag': 'SuperBowlCommercials'}, {'start': 45, 'end': 59, 'tag': 'SuperBowl2024'}, {'start': 60, 'end': 70, 'tag': 'SuperBowl'}, {'start': 71, 'end': 77, 'tag': 'nerds'}, {'start': 78, 'end': 87, 'tag': 'Twisters'}, {'start': 88, 'end': 99, 'tag': 'bookingcom'}, {'start': 100, 'end': 108, 'tag': 'gohomes'}]",,,BigGameAdVote,The Big Ad Vote Show,,Booking.com,,['1756836243764080640'],,,
2024-02-12T00:22:39.000Z,"And now a mini @30Rock reunion thanks to @bookingcom booking.yeah!

#SuperBowl https://t.co/ZuTR8YNSFo",1.7568312556797094e+18,['1756836176177123369'],FALSE,everyone,en,1.4429231319503135e+18,1.7568361761771233e+18,"[{'start': 79, 'end': 102, 'url': 'https://t.co/ZuTR8YNSFo', 'expanded_url': 'https://twitter.com/BlankTheAcademy/status/1756836176177123369/photo/1', 'display_url': 'pic.twitter.com/ZuTR8YNSFo', 'media_key': '16_1756836169961046017'}]","[{'start': 69, 'end': 77, 'probability': 0.9362, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T01:22:39.000Z,,['16_1756836169961046017'],0,0,1,0,0,91,"[{'start': 68, 'end': 78, 'tag': 'SuperBowl'}]","[{'type': 'replied_to', 'id': '1756831255679709541'}]",1.4429231319503135e+18,BlankTheAcademy,I'd Like To (Blank) The Academy,A Theatre Near You,Booking.com,"[{'start': 15, 'end': 22, 'username': '30Rock', 'id': '28204375'}, {'start': 41, 'end': 52, 'username': 'bookingcom', 'id': '26516576'}]",,,,
2024-02-12T00:22:10.000Z,"6th Commercial Break: #Nerds was OK. #Twisters looks  cool. @bookingcom with Tina Fey &amp; friends was fun.  https://t.co/fWctjriww7 with Dan Levy was OK, with Jeff Goldblum in his 2nd commercial of the night. #SuperBowl",1.7568219655773391e+18,['1756836056467444145'],FALSE,everyone,en,48225522,1.7568360564674442e+18,"[{'start': 110, 'end': 133, 'url': 'https://t.co/fWctjriww7', 'expanded_url': 'http://Homes.com', 'display_url': 'Homes.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1757109764712968192/sefMAKEB?format=jpg&name=orig', 'width': 1920, 'height': 637}, {'url': 'https://pbs.twimg.com/news_img/1757109764712968192/sefMAKEB?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Homes.com: Homes for Sale, Homes for Rent, Real Estate', 'description': 'See why Homes.com is the #1 fastest growing real estate search site. Use our new neighborhood & school search to find your perfect home.', 'unwound_url': 'https://www.homes.com/'}]","[{'start': 38, 'end': 45, 'probability': 0.3896, 'type': 'Other', 'normalized_text': 'Twisters'}, {'start': 77, 'end': 84, 'probability': 0.6833, 'type': 'Person', 'normalized_text': 'Tina Fey'}, {'start': 139, 'end': 146, 'probability': 0.9531, 'type': 'Person', 'normalized_text': 'Dan Levy'}, {'start': 161, 'end': 173, 'probability': 0.7725, 'type': 'Person', 'normalized_text': 'Jeff Goldblum'}, {'start': 212, 'end': 220, 'probability': 0.7436, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T01:22:10.000Z,,,0,1,1,0,0,23,"[{'start': 22, 'end': 28, 'tag': 'Nerds'}, {'start': 37, 'end': 46, 'tag': 'Twisters'}, {'start': 211, 'end': 221, 'tag': 'SuperBowl'}]","[{'type': 'replied_to', 'id': '1756835265237176446'}]",48225522,hbkid718,Darren Bongiovanni,"Howard Beach, NY",Booking.com,"[{'start': 60, 'end': 71, 'username': 'bookingcom', 'id': '26516576'}]",,,,
2024-02-12T00:21:56.000Z,"Just as an fyi @bookingcom, trying to go to booking.yeah is not working. Do you have another website? #SuperBowl",1.756835995977208e+18,['1756835995977208029'],FALSE,everyone,en,1.093665893983404e+18,1.756835995977208e+18,,"[{'start': 103, 'end': 111, 'probability': 0.9507, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T01:21:56.000Z,,,0,0,1,0,0,115,"[{'start': 102, 'end': 112, 'tag': 'SuperBowl'}]",,,watsondci,WATSONDCI,,Booking.com,"[{'start': 15, 'end': 26, 'username': 'bookingcom', 'id': '26516576'}]",,,,
2024-02-12T00:20:55.000Z,"Hey, as long as it's Not Melissa McCarthy again

#SuperBowl 
#TinaFey",1.7568357388915267e+18,['1756835738891526579'],FALSE,everyone,en,9.04113662050304e+17,1.7568357388915267e+18,,"[{'start': 25, 'end': 40, 'probability': 0.9681, 'type': 'Person', 'normalized_text': 'Melissa McCarthy'}, {'start': 50, 'end': 58, 'probability': 0.9347, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 62, 'end': 68, 'probability': 0.7316, 'type': 'Person', 'normalized_text': 'TinaFey'}]",5,TRUE,2024-02-12T01:20:55.000Z,,,0,0,0,0,0,96,"[{'start': 49, 'end': 59, 'tag': 'SuperBowl'}, {'start': 61, 'end': 69, 'tag': 'TinaFey'}]",,,TelehellPodcast,Telehell,"Hell, The Underworld",Booking.com,,,,,
2024-02-12T03:39:09.000Z,@Allstate this is your spokesman during #SuperBowl ? https://t.co/bEiZTyfeQh,1.7568856260861217e+18,['1756885626086121688'],FALSE,everyone,en,2260915946,1.7568856260861217e+18,"[{'start': 53, 'end': 76, 'url': 'https://t.co/bEiZTyfeQh', 'expanded_url': 'https://twitter.com/frankie_Fword/status/1756885626086121688/photo/1', 'display_url': 'pic.twitter.com/bEiZTyfeQh', 'media_key': '3_1756885622399328256'}]","[{'start': 41, 'end': 49, 'probability': 0.9699, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T04:39:09.000Z,,['3_1756885622399328256'],0,0,1,0,0,541,"[{'start': 40, 'end': 50, 'tag': 'SuperBowl'}]",,14275290,frankie_Fword,Cornpop Was A Bad Dude,"Idaho, USA",AllState,"[{'start': 0, 'end': 9, 'username': 'Allstate', 'id': '14275290'}]",,,,
2024-02-12T03:06:57.000Z,"RT @LBBOnline: And @HomesDotCom rounds out its trio of #SuperBowl spots with some mascot mayhem from Dan Levy.

See the ad from @RPA_advert…",1.756877524301439e+18,['1756877524301439062'],FALSE,everyone,en,327492740,1.756877524301439e+18,,"[{'start': 56, 'end': 64, 'probability': 0.8964, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 101, 'end': 108, 'probability': 0.9613, 'type': 'Person', 'normalized_text': 'Dan Levy'}]",5,FALSE,2024-02-12T04:06:57.000Z,,,3,0,0,0,0,0,"[{'start': 55, 'end': 65, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756876773134868745'}]",,RPA_advertising,RPA,Santa Monica,AllState,"[{'start': 3, 'end': 13, 'username': 'LBBOnline', 'id': '37012816'}, {'start': 19, 'end': 31, 'username': 'HomesDotCom', 'id': '44159526'}]",,,,
2024-02-12T03:03:58.000Z,"And @HomesDotCom rounds out its trio of #SuperBowl spots with some mascot mayhem from Dan Levy.

See the ad from @RPA_advertising and @hungrymantweets' Wayne McClammy here: https://t.co/rXaYIKtjjn https://t.co/SvrevQSh4X",1.7568767731348687e+18,['1756876773134868745'],FALSE,everyone,en,37012816,1.7568767731348687e+18,"[{'start': 173, 'end': 196, 'url': 'https://t.co/rXaYIKtjjn', 'expanded_url': 'https://www.lbbonline.com/work/104537', 'display_url': 'lbbonline.com/work/104537', 'images': [{'url': 'https://pbs.twimg.com/news_img/1756876780844023808/mnHhBrCx?format=png&name=orig', 'width': 800, 'height': 450}, {'url': 'https://pbs.twimg.com/news_img/1756876780844023808/mnHhBrCx?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Mascot - Super Bowl Spot | LBBOnline', 'description': 'Little Black Book, Mascot - Super Bowl Spot', 'unwound_url': 'https://www.lbbonline.com/work/104537'}, {'start': 197, 'end': 220, 'url': 'https://t.co/SvrevQSh4X', 'expanded_url': 'https://twitter.com/LBBOnline/status/1756876773134868745/photo/1', 'display_url': 'pic.twitter.com/SvrevQSh4X', 'media_key': '3_1756876757720817664'}]","[{'start': 41, 'end': 49, 'probability': 0.8831, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 86, 'end': 93, 'probability': 0.9528, 'type': 'Person', 'normalized_text': 'Dan Levy'}, {'start': 152, 'end': 165, 'probability': 0.5981, 'type': 'Person', 'normalized_text': 'Wayne McClammy'}]",5,TRUE,2024-02-12T04:03:58.000Z,,['3_1756876757720817664'],3,0,4,0,1,710,"[{'start': 40, 'end': 50, 'tag': 'SuperBowl'}]",,,LBBOnline,Little Black Book,London,AllState,"[{'start': 4, 'end': 16, 'username': 'HomesDotCom', 'id': '44159526'}, {'start': 113, 'end': 129, 'username': 'RPA_advertising', 'id': '327492740'}, {'start': 134, 'end': 150, 'username': 'hungrymantweets', 'id': '22201789'}]",,,,
2024-02-12T02:25:47.000Z,RT @DeathdealerM85: @The4GQTVShow tomorrow night's Majestic Mayhem show is canceled. @Mahat_Mama @CosyBeluga &amp; myself will be back next wee…,1.7568671619333821e+18,['1756867161933382095'],FALSE,everyone,en,2701551996,1.7568671619333821e+18,,"[{'start': 51, 'end': 65, 'probability': 0.8461, 'type': 'Other', 'normalized_text': 'Majestic Mayhem'}]",5,FALSE,2024-02-12T03:25:47.000Z,,,1,0,0,0,0,0,,"[{'type': 'retweeted', 'id': '1756411171085693405'}]",,Italianclownz,Carlo,Florida,AllState,"[{'start': 3, 'end': 18, 'username': 'DeathdealerM85', 'id': '1102420365144440832'}, {'start': 20, 'end': 33, 'username': 'The4GQTVShow', 'id': '2669915064'}, {'start': 85, 'end': 96, 'username': 'Mahat_Mama', 'id': '1258951176080560130'}, {'start': 97, 'end': 108, 'username': 'CosyBeluga', 'id': '1286831138699436035'}]",,,,
2024-02-12T02:25:43.000Z,Where is Mayhem? Did I miss him? @Allstate @SuperBowl #SuperBowl2024 @CBSSports @NFLonCBS,1.7568671457560376e+18,['1756867145756037590'],FALSE,everyone,en,1.6741464903259013e+18,1.7568671457560376e+18,,"[{'start': 9, 'end': 14, 'probability': 0.6371, 'type': 'Other', 'normalized_text': 'Mayhem'}, {'start': 55, 'end': 67, 'probability': 0.9235, 'type': 'Other', 'normalized_text': 'SuperBowl2024'}]",5,TRUE,2024-02-12T03:25:43.000Z,,,0,0,0,0,0,1,"[{'start': 54, 'end': 68, 'tag': 'SuperBowl2024'}]",,,BlkJac82,All Black,,AllState,"[{'start': 33, 'end': 42, 'username': 'Allstate', 'id': '14275290'}, {'start': 43, 'end': 53, 'username': 'SuperBowl', 'id': '19425947'}, {'start': 69, 'end': 79, 'username': 'CBSSports', 'id': '14885860'}, {'start': 80, 'end': 89, 'username': 'NFLonCBS', 'id': '365644014'}]",,,,
2024-02-12T02:05:22.000Z,"RT @TraxtarHank: Mahomes needs to switch to All-State Insurance to get protection from this Mayhem.
#SuperBowl",1.7568620267925386e+18,['1756862026792538616'],FALSE,everyone,en,23723571,1.7568620267925386e+18,,"[{'start': 17, 'end': 23, 'probability': 0.2889, 'type': 'Organization', 'normalized_text': 'Mahomes'}, {'start': 101, 'end': 109, 'probability': 0.6198, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:05:22.000Z,,,1,0,0,0,0,0,"[{'start': 100, 'end': 110, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756858113607508094'}]",,NateHoppTFXC,Nathan Hopp,Iowa,AllState,"[{'start': 3, 'end': 15, 'username': 'TraxtarHank', 'id': '2912378869'}]",,,,
2024-02-12T01:49:49.000Z,"Mahomes needs to switch to All-State Insurance to get protection from this Mayhem.
#SuperBowl",1.756858113607508e+18,['1756858113607508094'],FALSE,everyone,en,2912378869,1.756858113607508e+18,,"[{'start': 0, 'end': 6, 'probability': 0.3344, 'type': 'Other', 'normalized_text': 'Mahomes'}, {'start': 84, 'end': 92, 'probability': 0.7105, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T02:49:49.000Z,,,1,0,4,0,0,270,"[{'start': 83, 'end': 93, 'tag': 'SuperBowl'}]",,,TraxtarHank,Josh Handke,,AllState,,,,,
2024-02-12T01:30:52.000Z,RT @scottjohnson: Just imagine the freak out if any other religion bought Superbowl ad time. Mayhem.,1.7568533420372216e+18,['1756853342037221515'],FALSE,everyone,en,1.6397863518045266e+18,1.7568533420372216e+18,,"[{'start': 74, 'end': 82, 'probability': 0.8907, 'type': 'Other', 'normalized_text': 'Superbowl'}]",5,FALSE,2024-02-12T02:30:52.000Z,,,3,0,0,0,0,0,,"[{'type': 'retweeted', 'id': '1756853045131194856'}]",,Holidai474,ProcHoliday,,AllState,"[{'start': 3, 'end': 16, 'username': 'scottjohnson', 'id': '761290'}]",,,,
2024-02-12T01:29:41.000Z,Just imagine the freak out if any other religion bought Superbowl ad time. Mayhem.,1.756853045131195e+18,['1756853045131194856'],FALSE,everyone,en,761290,1.756853045131195e+18,,"[{'start': 56, 'end': 64, 'probability': 0.9119, 'type': 'Other', 'normalized_text': 'Superbowl'}]",5,TRUE,2024-02-12T02:29:41.000Z,,,3,6,70,0,0,5340,,,,scottjohnson,Scott Johnson,A very strange place.,AllState,,,,,
2024-02-12T01:10:38.000Z,"Expecting some mayhem, however the game goes. #SuperBowl 
https://t.co/0V8HvRkku3",1.7568482515492337e+18,['1756848251549233604'],FALSE,everyone,en,25734884,1.7568482515492337e+18,"[{'start': 58, 'end': 81, 'url': 'https://t.co/0V8HvRkku3', 'expanded_url': 'https://sfist.com/2024/02/11/sf-will-preemptively-close-roads-and-reroute-some-munis-for-super-bowl-celebrations/', 'display_url': 'sfist.com/2024/02/11/sf-…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1756796815574544384/QVtabj7O?format=jpg&name=orig', 'width': 952, 'height': 632}, {'url': 'https://pbs.twimg.com/news_img/1756796815574544384/QVtabj7O?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'SF Will Preemptively Close Roads and Reroute Some Muni Lines For Super Bowl Celebrations', 'description': 'Caltrans will close some highway off-ramps in SF Sunday night, as well as reroute some buses ahead of expected Super Bowl celebrations in the Mission District.', 'unwound_url': 'https://sfist.com/2024/02/11/sf-will-preemptively-close-roads-and-reroute-some-munis-for-super-bowl-celebrations/'}]","[{'start': 47, 'end': 55, 'probability': 0.9696, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T02:10:38.000Z,,,0,0,2,0,0,394,"[{'start': 46, 'end': 56, 'tag': 'SuperBowl'}]",,,LizHighleyman,Liz Highleyman,San Francisco/St. Pete,AllState,,,,,
2024-02-12T00:53:40.000Z,@StuartFeiner The chiefs should really be called the allstate insurance adjusters…. Because you know theyre the ones that bought pat mahomes a las vegas superbowl trip,1.7568388518620288e+18,['1756843981961670744'],FALSE,everyone,en,1.6111958135140844e+18,1.7568439819616707e+18,,"[{'start': 129, 'end': 139, 'probability': 0.4558, 'type': 'Organization', 'normalized_text': 'pat mahomes'}]",5,FALSE,2024-02-12T01:53:40.000Z,,,0,0,0,0,0,578,,"[{'type': 'replied_to', 'id': '1756838851862028690'}]",1.211698072599679e+18,anthony77531096,anthony wilson,,AllState,"[{'start': 0, 'end': 13, 'username': 'StuartFeiner', 'id': '1211698072599678976'}]",,,,
2024-02-12T00:52:50.000Z,"The NFL is literally… insurance adjusters vs Tech Moguls… and thats your superbowl…  how much do you want to bet Allstate has used their position, power and money to make the Chiefs the best team in the national football league…. how much do you almost want to bet that all",1.7568437731650196e+18,['1756843773165019532'],FALSE,everyone,en,1.6111958135140844e+18,1.7568437731650196e+18,,"[{'start': 4, 'end': 6, 'probability': 0.9742, 'type': 'Organization', 'normalized_text': 'NFL'}, {'start': 45, 'end': 55, 'probability': 0.5963, 'type': 'Organization', 'normalized_text': 'Tech Moguls'}, {'start': 113, 'end': 120, 'probability': 0.6755, 'type': 'Organization', 'normalized_text': 'Allstate'}, {'start': 175, 'end': 180, 'probability': 0.8815, 'type': 'Organization', 'normalized_text': 'Chiefs'}]",5,FALSE,2024-02-12T01:52:50.000Z,,,0,2,0,0,0,82,,,,anthony77531096,anthony wilson,,AllState,,,,,
